stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
ES:Euskotren:StopPlaceEntrance:2646_Entrada_E2:,,Irteera (Av. Cervantes 6),,"Avd. Cervantes, 8 bajo / Basauri",43.239162,-2.878422,ES:Euskotren:Zone:4:,,2,ES:Euskotren:StopPlace:2646:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2646_Entrada_E3:,,Irteera (Av. Cervantes 51),,"Avd. Cervantes, 8 bajo / Basauri",43.240535,-2.879286,ES:Euskotren:Zone:4:,,2,ES:Euskotren:StopPlace:2646:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2647_Entrada_E1:,,Irteera,,"Avd. de Añorga, 12 / Donostia-San Sebastián",43.290815,-1.995051,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2647:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:StopPlaceEntrance:2648_Entrada_E1:,,Irteera (Sagastieder),,Plaza Sagastieder / Donostia-San Sebastián,43.313179,-1.956473,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2648:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2648_Entrada_E2:,,Irteera (Zarategi),,Plaza Sagastieder / Donostia-San Sebastián,43.315543,-1.953935,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2648:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2648_Entrada_E3:,,Irteera (Txara),,Plaza Sagastieder / Donostia-San Sebastián,43.314122,-1.955384,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2648:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2649_Entrada_E1:,,Irteera  (Hegoaldea),,Avda. de Iparralde / Irun,43.348578,-1.787218,ES:Euskotren:Zone:43:,,2,ES:Euskotren:StopPlace:2649:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2649_Entrada_E2:,,Irteera  (Iparraldea),,Avda. de Iparralde / Irun,43.349157,-1.786392,ES:Euskotren:Zone:43:,,2,ES:Euskotren:StopPlace:2649:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2650_Entrada_E1:,,Irteera,,"Calle de José María Linazasoro, 9-11 / Mendaro",43.252161,-2.38793,ES:Euskotren:Zone:40:,,2,ES:Euskotren:StopPlace:2650:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2651_Entrada_E1:,,Irteera (Errotazar bidea),,Autovía del Norte / Donostia-San Sebastián,43.278971,-2.0071,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2651:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:StopPlaceEntrance:2651_Entrada_E2:,,Irteera (Errekalde Etorbidea),,Autovía del Norte / Donostia-San Sebastián,43.278451,-2.007083,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2651:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:StopPlaceEntrance:2651_Entrada_E3:,,Irteera (Bidegorri),,Autovía del Norte / Donostia-San Sebastián,43.278751,-2.00715,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2651:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:StopPlaceEntrance:2652_Entrada_E1:,,Irteera,,"Barrio de San Antolín, 27 / Zamudio",43.286685,-2.874153,ES:Euskotren:Zone:2:,,2,ES:Euskotren:StopPlace:2652:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2653_Entrada_E1:,,Irteera (Eraikinetik),,"Calle de Erribera, 25 / Usurbil",43.268781,-2.052909,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2653:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2653_Entrada_E2:,,Irteera (Eraikinaren ondotik),,"Calle de Erribera, 25 / Usurbil",43.268739,-2.052769,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2653:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2653_Entrada_E3:,,Irteera (arrapalatik),,"Calle de Erribera, 25 / Usurbil",43.268678,-2.052643,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2653:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2653_Entrada_E4:,,Irteera (trenbide pasagunetik),,"Calle de Erribera, 25 / Usurbil",43.268594,-2.052299,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2653:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2654_Entrada_E1:,,Irteeera (Arrapala),,Carretera Madrid-Irún / Lezo,43.326746,-1.857206,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2654:,,2,ES:Euskotren:Level:Level:1:,
ES:Euskotren:StopPlaceEntrance:2655_Entrada_E1:,,Irteera,,"Barrio de Okango, 31 / Zaldibar",43.171635,-2.547969,ES:Euskotren:Zone:7:,,2,ES:Euskotren:StopPlace:2655:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2656_Entrada_E1:,,Irteera,,Plaza Untzaga / Eibar,43.184642,-2.473858,ES:Euskotren:Zone:40:,,2,ES:Euskotren:StopPlace:2656:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2657_Entrada_E1:,,Irteera,,"Barrio de Zugastieta, 25 / Muxika",43.252113,-2.692999,ES:Euskotren:Zone:8:,,2,ES:Euskotren:StopPlace:2657:,,0,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2657_Entrada_E2:,,Irteera,,"Barrio de Zugastieta, 25 / Muxika",43.25191,-2.693476,ES:Euskotren:Zone:8:,,2,ES:Euskotren:StopPlace:2657:,,0,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2658_Entrada_E1:,,Irteera,,"Av de Pedro Muguruza, 6-8 / Elgoibar",43.217485,-2.409024,ES:Euskotren:Zone:40:,,2,ES:Euskotren:StopPlace:2658:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2660_Entrada_E1:,,Irteera,,"Barrio de Altamira, 9 / Busturia",43.367736,-2.69036,ES:Euskotren:Zone:8:,,2,ES:Euskotren:StopPlace:2660:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2661_Entrada_E1:,,Irteera,,"Calle de Oletxe, 48 / Usansolo",43.217854,-2.821601,ES:Euskotren:Zone:4:,,2,ES:Euskotren:StopPlace:2661:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2663_Entrada_E1:,,Irteeera (Kepa enbeita),,Avda. Pau Casals / Bilbao,43.25948,-2.900041,ES:Euskotren:Zone:3:,,2,ES:Euskotren:StopPlace:2663:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2663_Entrada_E2:,,Irteeera (Lozoño),,Avda. Pau Casals / Bilbao,43.258672,-2.899788,ES:Euskotren:Zone:3:,,2,ES:Euskotren:StopPlace:2663:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2663_Entrada_E3:,,Irteeera (Pau Casals),,Avda. Pau Casals / Bilbao,43.258627,-2.899256,ES:Euskotren:Zone:3:,,2,ES:Euskotren:StopPlace:2663:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2663_Entrada_E4:,,Irteeera (Langaran),,Avda. Pau Casals / Bilbao,43.2581,-2.898047,ES:Euskotren:Zone:3:,,2,ES:Euskotren:StopPlace:2663:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2664_Entrada_E1:,,Irteera (Eskailerak),,"Calle de Lapurdi, 2, bajo / Zarautz",43.284244,-2.171483,ES:Euskotren:Zone:41:,,2,ES:Euskotren:StopPlace:2664:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2665_Entrada_E1:,,Irteera (eraikinetik),,"Avda. Pablo Iglesias, 16 / Errenteria",43.311313,-1.899184,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2665:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2665_Entrada_E2:,,Irteera (eraikinaren ondotik),,"Avda. Pablo Iglesias, 16 / Errenteria",43.311247,-1.899044,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2665:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2666_Entrada_E1:,,Irteera,,"Calle Izelaieta, 21 / Ermua",43.185224,-2.501085,ES:Euskotren:Zone:40:,,2,ES:Euskotren:StopPlace:2666:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:StopPlaceEntrance:2667_Entrada_E1:,,Irteera,,"Zumalakarregi kalea, 8 / Pasaia",43.317949,-1.917547,ES:Euskotren:Zone:42:,,2,ES:Euskotren:StopPlace:2667:,,1,ES:Euskotren:Level:Level:0:,
